"","qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"18545","ASV21176","NODE_32_length_255_cov_157.070312",92.105,76,6,0,367,442,1,76,2.81e-24,108
"18546","ASV21176","NODE_19_length_1017_cov_348.064045",92.105,76,6,0,367,442,1,76,2.81e-24,108
"18547","ASV21177","NODE_20_length_935_cov_380.679455",87.387,444,50,6,1,440,493,52,8.49e-144,505
"18548","ASV21177","NODE_32_length_255_cov_157.070312",94.737,76,4,0,365,440,1,76,1.29e-27,119
"18549","ASV21177","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,365,440,1,76,1.29e-27,119
"18550","ASV21178","NODE_20_length_935_cov_380.679455",87.919,447,45,7,1,443,493,52,1.1e-147,518
"18551","ASV21179","NODE_20_length_935_cov_380.679455",82.774,447,68,9,1,443,493,52,2.5e-109,390
"18552","ASV21179","NODE_32_length_255_cov_157.070312",92.105,76,6,0,368,443,1,76,2.82e-24,108
"18553","ASV21179","NODE_19_length_1017_cov_348.064045",92.105,76,6,0,368,443,1,76,2.82e-24,108
"18554","ASV21180","NODE_20_length_935_cov_380.679455",87.64,445,49,6,1,442,493,52,5.1e-146,512
"18555","ASV21181","NODE_20_length_935_cov_380.679455",88.565,446,43,8,1,442,493,52,1.09e-152,534
"18556","ASV21182","NODE_20_length_935_cov_380.679455",93.559,295,17,2,129,422,345,52,8.36e-124,438
"18557","ASV21183","NODE_20_length_935_cov_380.679455",82.921,445,70,6,1,442,493,52,5.36e-111,396
"18558","ASV21184","NODE_20_length_935_cov_380.679455",87.755,441,54,0,1,441,492,52,3.93e-147,516
"18559","ASV21185","NODE_20_length_935_cov_380.679455",80.899,445,79,4,1,442,493,52,5.47e-96,346
"18560","ASV21186","NODE_20_length_935_cov_380.679455",89.14,442,47,1,1,441,493,52,3.88e-157,549
"18561","ASV21187","NODE_20_length_935_cov_380.679455",81.695,295,52,2,129,422,345,52,1.96e-65,244
"18562","ASV21189","NODE_20_length_935_cov_380.679455",85.085,295,42,2,149,442,345,52,4.32e-82,300
"18563","ASV21189","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18564","ASV21189","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18565","ASV21190","NODE_20_length_935_cov_380.679455",84.821,448,57,10,1,443,493,52,2.45e-124,440
"18566","ASV21190","NODE_32_length_255_cov_157.070312",94.737,76,4,0,368,443,1,76,1.3e-27,119
"18567","ASV21190","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,368,443,1,76,1.3e-27,119
"18568","ASV21192","NODE_20_length_935_cov_380.679455",81.25,320,56,4,125,442,369,52,9.49e-69,255
"18569","ASV21193","NODE_20_length_935_cov_380.679455",81,300,57,0,118,417,351,52,8.99e-64,239
"18570","ASV21194","NODE_20_length_935_cov_380.679455",84.65,443,56,11,6,442,488,52,1.47e-121,431
"18571","ASV21194","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18572","ASV21194","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18573","ASV21197","NODE_20_length_935_cov_380.679455",79.326,445,64,20,1,420,493,52,3.19e-78,287
"18574","ASV21198","NODE_20_length_935_cov_380.679455",91.447,304,22,3,120,421,353,52,1.41e-116,414
"18575","ASV21198","NODE_32_length_255_cov_157.070312",94.737,76,4,0,346,421,1,76,1.23e-27,119
"18576","ASV21198","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,346,421,1,76,1.23e-27,119
"18577","ASV21199","NODE_20_length_935_cov_380.679455",81.188,303,51,6,118,417,351,52,8.99e-64,239
"18578","ASV21200","NODE_20_length_935_cov_380.679455",80.921,304,55,3,117,418,354,52,3.24e-63,237
"18579","ASV21202","NODE_20_length_935_cov_380.679455",80.399,301,57,2,123,422,351,52,1.97e-60,228
"18580","ASV21205","NODE_20_length_935_cov_380.679455",91.749,303,19,6,118,417,351,52,3.87e-117,416
"18581","ASV21207","NODE_20_length_935_cov_380.679455",82.812,448,65,12,1,442,493,52,2.49e-109,390
"18582","ASV21208","NODE_20_length_935_cov_380.679455",91.864,295,22,2,124,417,345,52,1.8e-115,411
"18583","ASV21208","NODE_32_length_255_cov_157.070312",94.737,76,4,0,342,417,1,76,1.22e-27,119
"18584","ASV21208","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,342,417,1,76,1.22e-27,119
"18585","ASV21209","NODE_20_length_935_cov_380.679455",92.568,296,18,3,124,417,345,52,8.32e-119,422
"18586","ASV21209","NODE_32_length_255_cov_157.070312",94.737,76,4,0,342,417,1,76,1.22e-27,119
"18587","ASV21209","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,342,417,1,76,1.22e-27,119
"18588","ASV21210","NODE_20_length_935_cov_380.679455",88.616,448,39,11,1,442,493,52,1.09e-152,534
"18589","ASV21210","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18590","ASV21210","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18591","ASV21211","NODE_20_length_935_cov_380.679455",82.095,296,50,3,95,389,345,52,3.86e-67,250
"18592","ASV21212","NODE_20_length_935_cov_380.679455",86.889,450,43,13,1,442,493,52,2.39e-139,490
"18593","ASV21212","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18594","ASV21212","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18595","ASV21213","NODE_20_length_935_cov_380.679455",79.798,297,54,6,129,422,345,52,1.98e-55,211
"18596","ASV21214","NODE_20_length_935_cov_380.679455",80.317,442,87,0,1,442,493,52,1.18e-92,335
"18597","ASV21216","NODE_20_length_935_cov_380.679455",80.592,304,53,6,126,426,352,52,5.53e-61,230
"18598","ASV21217","NODE_20_length_935_cov_380.679455",81.457,302,50,6,118,416,350,52,6.93e-65,243
"18599","ASV21218","NODE_20_length_935_cov_380.679455",85.491,448,53,11,1,442,493,52,2.42e-129,457
"18600","ASV21218","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18601","ASV21218","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18602","ASV21219","NODE_20_length_935_cov_380.679455",88.176,296,31,4,129,422,345,52,4.03e-97,350
"18603","ASV21220","NODE_20_length_935_cov_380.679455",87.082,449,44,14,1,442,493,52,5.14e-141,496
"18604","ASV21221","NODE_20_length_935_cov_380.679455",87.016,439,51,6,7,442,487,52,2.39e-139,490
"18605","ASV21222","NODE_20_length_935_cov_380.679455",81.481,297,49,6,129,422,345,52,9.1e-64,239
"18606","ASV21223","NODE_20_length_935_cov_380.679455",90.881,318,29,0,102,419,369,52,1.8e-120,427
"18607","ASV21224","NODE_20_length_935_cov_380.679455",80.984,447,75,10,1,442,493,52,5.47e-96,346
"18608","ASV21226","NODE_20_length_935_cov_380.679455",92.203,295,21,2,129,422,345,52,3.92e-117,416
"18609","ASV21226","NODE_32_length_255_cov_157.070312",94.737,76,4,0,347,422,1,76,1.24e-27,119
"18610","ASV21226","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,347,422,1,76,1.24e-27,119
"18611","ASV21227","NODE_20_length_935_cov_380.679455",86.005,443,53,9,4,442,489,52,4.03e-132,466
"18612","ASV21227","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18613","ASV21227","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18614","ASV21228","NODE_20_length_935_cov_380.679455",94.595,296,14,2,147,441,346,52,2.42e-129,457
"18615","ASV21228","NODE_32_length_255_cov_157.070312",94.737,76,4,0,366,441,1,76,1.3e-27,119
"18616","ASV21228","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,366,441,1,76,1.3e-27,119
"18617","ASV21231","NODE_20_length_935_cov_380.679455",80.743,296,53,4,129,422,345,52,1.97e-60,228
"18618","ASV21233","NODE_20_length_935_cov_380.679455",76.734,447,94,10,1,442,493,52,2.66e-64,241
"18619","ASV21233","NODE_32_length_255_cov_157.070312",92.105,76,6,0,367,442,1,76,2.81e-24,108
"18620","ASV21233","NODE_19_length_1017_cov_348.064045",92.105,76,6,0,367,442,1,76,2.81e-24,108
"18621","ASV21235","NODE_20_length_935_cov_380.679455",76.404,445,91,11,1,434,493,52,2.03e-60,228
"18622","ASV21236","NODE_20_length_935_cov_380.679455",82.724,301,50,2,118,417,351,52,4.12e-72,267
"18623","ASV21237","NODE_20_length_935_cov_380.679455",84.876,443,43,12,1,420,493,52,6.48e-120,425
"18624","ASV21237","NODE_32_length_255_cov_157.070312",94.737,76,4,0,345,420,1,76,1.23e-27,119
"18625","ASV21237","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,345,420,1,76,1.23e-27,119
"18626","ASV21238","NODE_20_length_935_cov_380.679455",93.559,295,17,2,148,441,345,52,8.76e-124,438
"18627","ASV21238","NODE_32_length_255_cov_157.070312",94.737,76,4,0,366,441,1,76,1.3e-27,119
"18628","ASV21238","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,366,441,1,76,1.3e-27,119
"18629","ASV21239","NODE_20_length_935_cov_380.679455",87.778,450,40,12,1,443,493,52,5.11e-146,512
"18630","ASV21239","NODE_32_length_255_cov_157.070312",94.737,76,4,0,368,443,1,76,1.3e-27,119
"18631","ASV21239","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,368,443,1,76,1.3e-27,119
"18632","ASV21240","NODE_20_length_935_cov_380.679455",78.889,450,80,14,1,443,493,52,2.61e-79,291
"18633","ASV21240","NODE_32_length_255_cov_157.070312",92.105,76,6,0,368,443,1,76,2.82e-24,108
"18634","ASV21240","NODE_19_length_1017_cov_348.064045",92.105,76,6,0,368,443,1,76,2.82e-24,108
"18635","ASV21241","NODE_20_length_935_cov_380.679455",77.517,298,57,10,140,432,344,52,3.45e-43,171
"18636","ASV21242","NODE_20_length_935_cov_380.679455",77.558,303,62,5,118,417,351,52,1.99e-45,178
"18637","ASV21243","NODE_20_length_935_cov_380.679455",80.685,321,58,4,124,442,370,52,5.71e-66,246
"18638","ASV21244","NODE_20_length_935_cov_380.679455",78.261,299,55,9,124,417,345,52,4.27e-47,183
"18639","ASV21245","NODE_20_length_935_cov_380.679455",82.889,450,60,13,1,441,493,52,8.95e-109,388
"18640","ASV21245","NODE_32_length_255_cov_157.070312",94.737,76,4,0,366,441,1,76,1.3e-27,119
"18641","ASV21245","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,366,441,1,76,1.3e-27,119
"18642","ASV21246","NODE_20_length_935_cov_380.679455",88.09,445,47,6,1,442,493,52,2.36e-149,523
"18643","ASV21248","NODE_20_length_935_cov_380.679455",95.017,301,13,2,141,440,351,52,8.61e-134,472
"18644","ASV21248","NODE_32_length_255_cov_157.070312",94.737,76,4,0,365,440,1,76,1.29e-27,119
"18645","ASV21248","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,365,440,1,76,1.29e-27,119
"18646","ASV21249","NODE_20_length_935_cov_380.679455",91.864,295,22,2,149,442,345,52,1.91e-115,411
"18647","ASV21250","NODE_20_length_935_cov_380.679455",81.356,295,53,2,124,417,345,52,8.99e-64,239
"18648","ASV21254","NODE_20_length_935_cov_380.679455",84.035,451,54,14,1,442,493,52,1.14e-117,418
"18649","ASV21254","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18650","ASV21254","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18651","ASV21255","NODE_20_length_935_cov_380.679455",81.839,446,73,8,1,442,493,52,1.17e-102,368
"18652","ASV21256","NODE_20_length_935_cov_380.679455",80.678,295,55,2,143,436,345,52,2.04e-60,228
"18653","ASV21257","NODE_20_length_935_cov_380.679455",80.201,298,51,7,129,422,345,52,4.27e-57,217
"18654","ASV21258","NODE_20_length_935_cov_380.679455",83.333,300,50,0,118,417,351,52,1.91e-75,278
"18655","ASV21261","NODE_20_length_935_cov_380.679455",89.462,446,39,8,1,442,493,52,2.32e-159,556
"18656","ASV21261","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18657","ASV21261","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18658","ASV21262","NODE_20_length_935_cov_380.679455",86.067,445,56,6,1,442,493,52,2.41e-134,473
"18659","ASV21263","NODE_20_length_935_cov_380.679455",94.352,301,15,2,121,420,351,52,1.78e-130,460
"18660","ASV21264","NODE_20_length_935_cov_380.679455",90.878,296,23,4,124,417,345,52,1.81e-110,394
"18661","ASV21265","NODE_20_length_935_cov_380.679455",74.439,446,91,23,7,439,487,52,3.51e-43,171
"18662","ASV21266","NODE_20_length_935_cov_380.679455",86.652,442,59,0,1,442,493,52,2.39e-139,490
"18663","ASV21267","NODE_20_length_935_cov_380.679455",79.866,447,71,17,4,440,489,52,7.15e-85,309
"18664","ASV21268","NODE_20_length_935_cov_380.679455",77.079,445,71,17,1,417,493,52,1.95e-60,228
"18665","ASV21269","NODE_20_length_935_cov_380.679455",81.848,303,49,5,118,417,351,52,4.15e-67,250
"18666","ASV21270","NODE_20_length_935_cov_380.679455",82.155,297,47,6,124,417,345,52,4.15e-67,250
"18667","ASV21270","NODE_20_length_935_cov_380.679455",96.078,51,2,0,1,51,493,443,4.46e-17,84.2
"18668","ASV21271","NODE_20_length_935_cov_380.679455",88.095,294,35,0,124,417,345,52,3.98e-97,350
"18669","ASV21272","NODE_20_length_935_cov_380.679455",80.743,296,53,4,129,422,345,52,1.97e-60,228
"18670","ASV21273","NODE_20_length_935_cov_380.679455",78.889,450,79,14,1,442,493,52,2.6e-79,291
"18671","ASV21274","NODE_20_length_935_cov_380.679455",95.254,295,12,2,124,417,345,52,3.79e-132,466
"18672","ASV21274","NODE_32_length_255_cov_157.070312",94.737,76,4,0,342,417,1,76,1.22e-27,119
"18673","ASV21274","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,342,417,1,76,1.22e-27,119
"18674","ASV21275","NODE_20_length_935_cov_380.679455",84.081,446,62,9,1,441,493,52,8.82e-119,422
"18675","ASV21276","NODE_20_length_935_cov_380.679455",81.081,296,53,3,125,419,345,52,4.2e-62,233
"18676","ASV21277","NODE_20_length_935_cov_380.679455",81.695,295,52,2,141,434,345,52,2.02e-65,244
"18677","ASV21278","NODE_20_length_935_cov_380.679455",83.502,297,43,6,129,422,345,52,8.98e-74,272
"18678","ASV21279","NODE_20_length_935_cov_380.679455",84.068,295,45,2,124,417,345,52,4.09e-77,283
"18679","ASV21279","NODE_32_length_255_cov_157.070312",94.737,76,4,0,342,417,1,76,1.22e-27,119
"18680","ASV21279","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,342,417,1,76,1.22e-27,119
"18681","ASV21280","NODE_20_length_935_cov_380.679455",76.51,298,64,6,129,424,345,52,2.64e-39,158
"18682","ASV21282","NODE_20_length_935_cov_380.679455",93.59,78,3,2,1,77,493,417,1.58e-26,115
"18683","ASV21283","NODE_20_length_935_cov_380.679455",92.203,295,21,2,144,437,345,52,4.06e-117,416
"18684","ASV21283","NODE_32_length_255_cov_157.070312",94.737,76,4,0,362,437,1,76,1.28e-27,119
"18685","ASV21283","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,362,437,1,76,1.28e-27,119
"18686","ASV21284","NODE_20_length_935_cov_380.679455",77.13,446,93,9,1,441,493,52,4.4e-67,250
"18687","ASV21285","NODE_20_length_935_cov_380.679455",76.444,450,91,13,1,443,493,52,5.77e-61,230
"18688","ASV21286","NODE_20_length_935_cov_380.679455",78.451,297,58,6,124,417,345,52,9.18e-49,189
"18689","ASV21288","NODE_20_length_935_cov_380.679455",76.351,296,66,4,126,419,345,52,9.36e-39,156
"18690","ASV21289","NODE_20_length_935_cov_380.679455",89,300,33,0,118,417,351,52,8.49e-104,372
"18691","ASV21292","NODE_20_length_935_cov_380.679455",76.923,299,59,10,129,422,345,52,2.03e-40,161
"18692","ASV21293","NODE_20_length_935_cov_380.679455",78.243,239,30,16,6,223,488,251,3.77e-32,134
"18693","ASV21295","NODE_20_length_935_cov_380.679455",82.143,448,66,14,1,441,492,52,9.01e-104,372
"18694","ASV21296","NODE_20_length_935_cov_380.679455",78.505,321,65,4,120,438,370,52,2.67e-54,207
"18695","ASV21297","NODE_20_length_935_cov_380.679455",85.491,448,53,11,1,442,493,52,2.42e-129,457
"18696","ASV21297","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18697","ASV21297","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18698","ASV21299","NODE_20_length_935_cov_380.679455",78.3,447,87,10,1,442,493,52,5.63e-76,279
"18699","ASV21300","NODE_20_length_935_cov_380.679455",77.902,448,87,11,1,442,493,52,1.22e-72,268
"18700","ASV21302","NODE_20_length_935_cov_380.679455",77.703,444,85,12,6,442,488,52,7.34e-70,259
"18701","ASV21306","NODE_20_length_935_cov_380.679455",90.878,296,23,4,129,422,345,52,1.84e-110,394
"18702","ASV21307","NODE_20_length_935_cov_380.679455",77.201,443,79,13,1,422,493,52,9.1e-64,239
"18703","ASV21309","NODE_20_length_935_cov_380.679455",94.576,295,14,2,149,442,345,52,8.72e-129,455
"18704","ASV21309","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18705","ASV21309","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18706","ASV21310","NODE_20_length_935_cov_380.679455",82.373,295,50,2,129,422,345,52,9.04e-69,255
"18707","ASV21311","NODE_20_length_935_cov_380.679455",84.158,303,48,0,119,421,354,52,1.91e-80,294
"18708","ASV21312","NODE_20_length_935_cov_380.679455",83.669,447,63,9,1,442,493,52,5.32e-116,412
"18709","ASV21312","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18710","ASV21312","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18711","ASV21313","NODE_20_length_935_cov_380.679455",89.286,448,36,12,1,442,493,52,1.08e-157,551
"18712","ASV21314","NODE_20_length_935_cov_380.679455",81.348,445,77,6,1,442,493,52,2.53e-99,357
"18713","ASV21514","NODE_20_length_935_cov_380.679455",79.798,297,55,5,129,423,345,52,1.99e-55,211
"18714","ASV21516","NODE_20_length_935_cov_380.679455",89.64,444,42,4,1,442,493,52,4.99e-161,562
"18715","ASV21516","NODE_32_length_255_cov_157.070312",93.421,76,5,0,367,442,1,76,6.04e-26,113
"18716","ASV21516","NODE_19_length_1017_cov_348.064045",93.421,76,5,0,367,442,1,76,6.04e-26,113
"18717","ASV21518","NODE_20_length_935_cov_380.679455",81.145,297,51,5,124,418,345,52,4.19e-62,233
"18718","ASV21519","NODE_20_length_935_cov_380.679455",80.471,297,53,5,124,418,345,52,9.08e-59,222
"18719","ASV21520","NODE_20_length_935_cov_380.679455",83.775,302,45,4,123,422,351,52,4.15e-77,283
"18720","ASV21520","NODE_32_length_255_cov_157.070312",93.421,76,5,0,347,422,1,76,5.76e-26,113
"18721","ASV21520","NODE_19_length_1017_cov_348.064045",93.421,76,5,0,347,422,1,76,5.76e-26,113
"18722","ASV21522","NODE_20_length_935_cov_380.679455",90.519,443,40,2,1,442,493,52,1.07e-167,584
"18723","ASV21522","NODE_32_length_255_cov_157.070312",93.421,76,5,0,367,442,1,76,6.04e-26,113
"18724","ASV21522","NODE_19_length_1017_cov_348.064045",93.421,76,5,0,367,442,1,76,6.04e-26,113
"18725","ASV21523","NODE_20_length_935_cov_380.679455",93.023,301,19,2,118,417,351,52,8.26e-124,438
"18726","ASV21525","NODE_20_length_935_cov_380.679455",84.494,445,62,5,1,441,493,52,4.07e-122,433
"18727","ASV21526","NODE_20_length_935_cov_380.679455",82.327,447,70,9,1,443,493,52,5.41e-106,379
"18728","ASV21527","NODE_20_length_935_cov_380.679455",92.542,295,20,2,124,417,345,52,8.32e-119,422
"18729","ASV21527","NODE_32_length_255_cov_157.070312",93.421,76,5,0,342,417,1,76,5.68e-26,113
"18730","ASV21527","NODE_19_length_1017_cov_348.064045",93.421,76,5,0,342,417,1,76,5.68e-26,113
"18731","ASV21554","NODE_20_length_935_cov_380.679455",88.288,444,48,4,1,442,493,52,5.06e-151,529
"18732","ASV21554","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18733","ASV21554","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18734","ASV21555","NODE_20_length_935_cov_380.679455",89.865,296,26,4,129,422,345,52,1.85e-105,377
"18735","ASV21556","NODE_20_length_935_cov_380.679455",86.384,448,49,10,1,442,493,52,5.17e-136,479
"18736","ASV21556","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18737","ASV21556","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18738","ASV21557","NODE_20_length_935_cov_380.679455",89.013,446,41,8,1,442,493,52,5.03e-156,545
"18739","ASV21558","NODE_20_length_935_cov_380.679455",94.576,295,14,2,149,442,345,52,8.72e-129,455
"18740","ASV21558","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18741","ASV21558","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18742","ASV21559","NODE_20_length_935_cov_380.679455",92.203,295,21,2,149,442,345,52,4.11e-117,416
"18743","ASV21559","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18744","ASV21559","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"18745","ASV21560","NODE_20_length_935_cov_380.679455",84.009,444,62,6,1,439,493,54,1.14e-117,418
"18746","ASV21561","NODE_20_length_935_cov_380.679455",85.65,446,36,14,1,422,493,52,1.8e-125,444
"18747","ASV21561","NODE_32_length_255_cov_157.070312",92.105,76,6,0,347,422,1,76,2.68e-24,108
"18748","ASV21561","NODE_19_length_1017_cov_348.064045",92.105,76,6,0,347,422,1,76,2.68e-24,108
"18749","ASV21562","NODE_20_length_935_cov_380.679455",79.101,445,70,11,1,425,493,52,1.16e-77,285
"18750","ASV21582","NODE_20_length_935_cov_380.679455",82.838,303,46,6,119,418,351,52,4.13e-72,267
"18751","ASV21584","NODE_20_length_935_cov_380.679455",85.135,296,40,4,129,422,345,52,4.12e-82,300
"18752","ASV21584","NODE_32_length_255_cov_157.070312",94.737,76,4,0,347,422,1,76,1.24e-27,119
"18753","ASV21584","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,347,422,1,76,1.24e-27,119
"18754","ASV21585","NODE_20_length_935_cov_380.679455",81.126,302,53,4,118,417,351,52,8.99e-64,239
"18755","ASV21587","NODE_20_length_935_cov_380.679455",80.405,296,54,3,129,422,345,52,9.17e-59,222
